invoice id,state,city,customer type,gender,product line,unit price,quantity,tax 18%,sales,date,time,payment,cogs,gross margin percentage,gross income,rating
b584e016-ba39-48df-b650-b5208015c688,Madhya Pradesh,Indore,Member,Male,Home & Kitchen,14081.19,4,10138.46,66463.22,2024-01-10,18:10:10,Credit Card,56324.76,4.7619,3164.91,8.3
5e5a573a-b191-464e-9bc6-271f81214a69,Delhi,New Delhi,Member,Female,Health & Beauty,5747.41,3,3103.6,20345.83,2024-10-17,19:21:26,UPI,17242.23,4.7619,968.85,1.1
cf551d8b-a8a8-4be0-ad82-72c2d9982585,Delhi,New Delhi,Normal,Female,Fashion,3469.84,8,4996.57,32755.29,2025-05-05,03:10:41,UPI,27758.72,4.7619,1559.77,2.3
b849a253-50a7-4736-b82a-8a80de8c60b0,Delhi,New Delhi,Normal,Male,Home & Kitchen,3219.26,8,4635.73,30389.81,2024-07-07,17:59:08,Cash,25754.08,4.7619,1447.13,5.7
1cbc6039-d3bc-4c49-a240-db41b8445612,Tamil Nadu,Coimbatore,Normal,Male,Home & Kitchen,2846.62,7,3586.74,23513.08,2024-04-08,07:28:07,Cash,19926.34,4.7619,1119.67,2.5
d48d6ecf-a3ab-4275-8dee-bec8219c94f9,West Bengal,Kolkata,Normal,Female,Home & Kitchen,1985.31,9,3216.2,21083.99,2024-05-31,04:28:20,Credit Card,17867.79,4.7619,1004.0,9.5
67efe55b-975a-4686-bc3d-6dea8005a7d5,Punjab,Ludhiana,Member,Male,Home & Kitchen,5961.89,6,6438.84,42210.18,2024-12-05,19:23:10,UPI,35771.340000000004,4.7619,2010.01,8.8
f3c8429b-c752-4ae5-b8e3-dfdb51df2537,Karnataka,Bengaluru,Member,Male,Home & Kitchen,14619.6,1,2631.53,17251.13,2025-02-03,06:18:28,Cash,14619.6,4.7619,821.48,5.0
bb687562-6488-4e57-9d8f-aa34500b1ae0,Punjab,Amritsar,Member,Male,Electronics,19520.29,1,3513.65,23033.94,2025-01-29,03:57:42,Cash,19520.29,4.7619,1096.85,9.1
8a460a75-915d-491b-8ac6-826cdda5d2ec,Madhya Pradesh,Bhopal,Normal,Male,Home & Kitchen,18265.45,4,13151.12,86212.92,2024-11-17,17:51:33,UPI,73061.8,4.7619,4105.37,1.4
898795d2-c758-4988-ade5-7ded36bea40d,Delhi,New Delhi,Normal,Female,Electronics,9976.24,8,14365.79,94175.71,2023-11-25,04:44:23,Debit Card,79809.92,4.7619,4484.55,10.0
bd488648-3d16-45db-a8c2-91f8897a8167,Maharashtra,Nagpur,Normal,Female,Fashion,16599.58,7,20915.47,137112.53,2024-01-16,21:09:19,Cash,116197.06000000001,4.7619,6529.16,8.6
b5eed255-d3a7-4bb7-bd52-d624fd16a91b,Punjab,Amritsar,Normal,Male,Home & Kitchen,7249.55,1,1304.92,8554.47,2024-05-17,13:23:02,Cash,7249.55,4.7619,407.36,8.3
c12a9ab5-a69b-473e-afdd-c3d24cb0cbe0,Delhi,New Delhi,Normal,Male,Health & Beauty,13617.73,5,12255.96,80344.61,2024-02-16,14:28:08,Debit Card,68088.65,4.7619,3825.93,9.8
a725bd6a-43e6-4007-9eb8-242007311b09,Maharashtra,Pune,Member,Female,Fashion,3932.09,9,6369.99,41758.8,2023-08-11,10:26:42,Cash,35388.81,4.7619,1988.51,7.0
e6cc40d8-c3b4-4531-a0ba-125720b9ad51,Madhya Pradesh,Indore,Normal,Male,Electronics,14844.55,10,26720.19,175165.69,2024-06-29,12:09:01,Debit Card,148445.5,4.7619,8341.21,3.1
3603d79d-b7a4-4e2e-8074-db1e9942c291,West Bengal,Kolkata,Member,Female,Fashion,19727.19,5,17754.47,116390.42,2023-11-22,10:30:49,Credit Card,98635.95,4.7619,5542.4,1.5
7ccd854f-5f55-4760-8a59-7df0bc2fda91,Madhya Pradesh,Indore,Member,Female,Health & Beauty,3665.97,8,5279.0,34606.76,2024-12-09,20:23:07,UPI,29327.76,4.7619,1647.94,5.8
a8b4946c-05d8-42d0-aa81-b45be92924c1,Karnataka,Bengaluru,Normal,Female,Health & Beauty,17858.39,10,32145.1,210729.0,2023-11-06,19:22:11,Cash,178583.9,4.7619,10034.7,7.7
152d6cda-2e2e-424e-a4a9-72ccea4033fd,Karnataka,Bengaluru,Normal,Female,Home & Kitchen,12056.89,7,15191.68,99589.91,2024-02-09,16:51:47,UPI,84398.23,4.7619,4742.37,8.1
5a6fb359-721a-4f17-b95a-760692c41681,Karnataka,Mysuru,Normal,Male,Home & Kitchen,10500.27,1,1890.05,12390.32,2024-10-07,00:20:44,Debit Card,10500.27,4.7619,590.01,8.9
fd6e76bd-c322-45c2-bf9b-2710e72ba872,Punjab,Amritsar,Normal,Female,Electronics,5196.36,1,935.34,6131.7,2025-03-13,16:19:58,Cash,5196.36,4.7619,291.99,4.4
649651b9-1ca1-4510-af48-257b9c90f202,Rajasthan,Jaipur,Normal,Male,Groceries,10107.23,7,12735.11,83485.72,2025-06-26,22:13:44,UPI,70750.61,4.7619,3975.51,2.6
968b34dc-3e8c-41a7-985f-55f037288634,West Bengal,Howrah,Normal,Male,Electronics,18881.28,7,23790.41,155959.37,2024-08-29,20:49:44,Credit Card,132168.96,4.7619,7426.63,1.6
267aa891-5e9a-4f20-8494-53d0c5d58ced,Maharashtra,Nagpur,Normal,Male,Health & Beauty,6867.73,10,12361.91,81039.21,2023-08-19,02:41:00,UPI,68677.29999999999,4.7619,3859.01,4.8
164c3000-8d8a-42d2-9024-b7e412184ccc,Rajasthan,Jodhpur,Member,Male,Fashion,19928.98,9,32284.95,211645.77,2024-02-27,15:57:02,UPI,179360.82,4.7619,10078.36,6.1
d31adde1-163b-4e88-a0d7-b0b4be20050d,Uttar Pradesh,Varanasi,Normal,Female,Electronics,13489.82,5,12140.84,79589.94,2024-08-18,17:04:08,UPI,67449.1,4.7619,3789.99,8.8
1867d830-fc53-45d9-ad61-26026b1410f8,Uttar Pradesh,Varanasi,Member,Female,Home & Kitchen,18769.75,3,10135.66,66444.91,2024-06-11,13:23:31,Credit Card,56309.25,4.7619,3164.04,3.9
bd763fbe-afb3-4d56-a868-54649a55508e,Delhi,New Delhi,Member,Female,Groceries,1202.91,3,649.57,4258.3,2024-03-23,21:38:16,Credit Card,3608.7300000000005,4.7619,202.78,7.2
a52502bf-4f4c-4c1e-8fa7-17abb015cd2d,West Bengal,Howrah,Normal,Female,Electronics,5027.8,2,1810.01,11865.61,2025-06-01,13:28:03,Cash,10055.6,4.7619,565.03,5.6
72e45d8e-0f6d-4b3d-936f-a679c623f1cb,Punjab,Ludhiana,Member,Male,Home & Kitchen,3870.07,6,4179.68,27400.1,2024-09-24,03:27:37,Cash,23220.420000000002,4.7619,1304.77,2.9
48ee5e3b-7d98-4e8e-bcca-7651c0b08c8e,Madhya Pradesh,Bhopal,Normal,Male,Electronics,17916.02,4,12899.53,84563.61,2023-10-02,15:55:07,UPI,71664.08,4.7619,4026.83,5.1
59136b25-1123-486e-8f8a-bbe69e31311b,Uttar Pradesh,Kanpur,Member,Male,Fashion,7857.28,4,5657.24,37086.36,2024-02-18,12:09:30,Credit Card,31429.12,4.7619,1766.02,6.5
94aee733-ffcf-4cee-9b86-d51e500d09a2,Maharashtra,Mumbai,Normal,Male,Groceries,4729.78,10,8513.6,55811.4,2025-03-27,05:57:35,Credit Card,47297.799999999996,4.7619,2657.68,2.9
f41f20c6-e7e1-4f27-9de9-e885c424d5b6,Madhya Pradesh,Bhopal,Normal,Female,Health & Beauty,2294.23,1,412.96,2707.19,2023-09-05,11:13:21,Credit Card,2294.23,4.7619,128.91,6.9
42c8c14a-b3ee-4ba8-a806-c205573c61d0,Karnataka,Bengaluru,Normal,Male,Health & Beauty,3649.94,6,3941.94,25841.58,2024-08-13,18:47:04,Debit Card,21899.64,4.7619,1230.55,6.3
af7cf06d-f1bc-4a4c-b21d-cdd0c61643da,Punjab,Amritsar,Normal,Female,Home & Kitchen,1151.47,10,2072.65,13587.35,2025-06-29,14:22:20,Debit Card,11514.7,4.7619,647.02,3.5
ce19a9da-cebb-4252-9ef5-d0d2fc9942d9,Punjab,Amritsar,Normal,Male,Fashion,3359.85,3,1814.32,11893.87,2024-07-13,04:39:38,Credit Card,10079.55,4.7619,566.37,7.2
61970c91-3fd2-4729-b64a-d518074e1916,Madhya Pradesh,Bhopal,Member,Female,Health & Beauty,13970.29,1,2514.65,16484.94,2025-03-27,02:51:47,Cash,13970.29,4.7619,785.0,1.7
e7e7b87b-65e7-4139-91ae-36b3604c280d,Rajasthan,Jaipur,Normal,Male,Health & Beauty,16495.58,4,11876.82,77859.14,2023-12-02,01:17:46,Credit Card,65982.32,4.7619,3707.57,9.5
1ff0ed51-7806-4442-9ae9-8d078549dbbe,West Bengal,Howrah,Normal,Female,Fashion,1709.44,9,2769.29,18154.25,2024-12-05,07:31:48,Cash,15384.960000000001,4.7619,864.49,4.8
7c5a7fd0-44f9-4b9f-a2be-1d9fb69baf3a,Rajasthan,Jaipur,Member,Female,Home & Kitchen,15835.67,2,5700.84,37372.18,2025-01-16,04:06:42,Credit Card,31671.34,4.7619,1779.63,5.4
ce91154d-b850-41cf-b5ae-81737819414b,Tamil Nadu,Coimbatore,Normal,Female,Electronics,2317.06,10,4170.71,27341.31,2024-08-27,08:55:21,Credit Card,23170.6,4.7619,1301.97,2.1
417003c2-7945-49b3-8319-04ebfe0a519b,Maharashtra,Pune,Normal,Female,Fashion,8339.17,8,12008.4,78721.76,2023-08-25,06:28:24,Credit Card,66713.36,4.7619,3748.65,7.4
7a19c8ca-acaa-4c9f-b120-285b79fadd2f,Delhi,New Delhi,Normal,Male,Health & Beauty,4403.13,1,792.56,5195.69,2024-08-03,13:42:46,Debit Card,4403.13,4.7619,247.41,2.7
268536ec-2448-4782-9fc6-1a2c0a3cb186,Karnataka,Bengaluru,Member,Female,Electronics,264.9,6,286.09,1875.49,2024-06-18,01:14:00,Cash,1589.3999999999999,4.7619,89.31,3.3
59b27623-3d97-4789-9b92-b4097a672e4c,Delhi,New Delhi,Normal,Male,Electronics,14035.59,4,10105.62,66247.98,2024-05-14,01:56:01,UPI,56142.36,4.7619,3154.66,6.9
a22c02c9-2bbb-4f7c-977d-25b8998129bd,Gujarat,Ahmedabad,Member,Female,Health & Beauty,14269.93,10,25685.87,168385.17,2024-08-21,20:54:25,Debit Card,142699.3,4.7619,8018.33,7.9
c9977c14-d4c0-40f0-857c-eb8f189875df,Karnataka,Bengaluru,Member,Female,Electronics,3931.4,6,4245.91,27834.31,2025-02-24,12:53:23,Debit Card,23588.4,4.7619,1325.44,4.5
9d92bf4d-b176-4216-9bd1-991ce8b39b5f,Maharashtra,Nagpur,Member,Male,Fashion,8961.5,8,12904.56,84596.56,2024-02-13,14:41:20,Debit Card,71692.0,4.7619,4028.4,2.5
0bd97479-8a76-40a3-8d6c-be5aee462b89,Tamil Nadu,Coimbatore,Member,Male,Health & Beauty,3692.36,5,3323.12,21784.92,2023-10-15,20:50:18,Cash,18461.8,4.7619,1037.38,8.8
25c709c7-d954-48d9-a6a3-8c751f80ed24,Rajasthan,Jaipur,Normal,Female,Fashion,11662.95,9,18893.98,123860.53,2023-10-23,09:47:40,Credit Card,104966.55,4.7619,5898.11,9.0
4f0485c7-dd42-4f82-9b80-1e48aa1a20ed,Punjab,Amritsar,Normal,Female,Fashion,5168.64,2,1860.71,12197.99,2024-03-18,02:56:08,Cash,10337.28,4.7619,580.86,7.4
3865763a-2616-4f3b-9453-c2701690e2ac,Madhya Pradesh,Bhopal,Member,Female,Fashion,13942.32,8,20076.94,131615.5,2025-03-26,15:46:53,UPI,111538.56,4.7619,6267.4,4.9
0c71b56f-7bfe-4cd6-90b3-1eea7cffaa21,Delhi,New Delhi,Normal,Female,Home & Kitchen,1604.59,1,288.83,1893.42,2025-04-16,18:16:50,Debit Card,1604.59,4.7619,90.16,4.8
0f542f5e-50cf-4961-9d42-9ed98fb04ea2,Karnataka,Bengaluru,Normal,Female,Groceries,2063.77,8,2971.83,19481.99,2023-12-19,16:56:52,UPI,16510.16,4.7619,927.71,4.7
1b6198a3-5cc9-4e91-9045-61abb5d26ac8,Gujarat,Surat,Normal,Male,Fashion,12455.66,4,8968.08,58790.72,2025-01-14,14:53:09,Credit Card,49822.64,4.7619,2799.56,4.0
68d271a6-fc8a-403c-bedf-0ca946e55b4e,West Bengal,Howrah,Member,Male,Health & Beauty,6751.84,2,2430.66,15934.34,2025-07-09,04:28:51,UPI,13503.68,4.7619,758.78,8.5
416852ba-f7c0-4006-b1b3-772d62b2d1da,Tamil Nadu,Coimbatore,Member,Female,Fashion,12292.9,3,6638.17,43516.87,2025-05-21,21:57:45,Cash,36878.7,4.7619,2072.23,3.7
f387e4a5-5ef2-4485-9e30-2613c8d30379,Delhi,New Delhi,Normal,Female,Home & Kitchen,3164.77,8,4557.27,29875.43,2023-10-18,14:59:24,Credit Card,25318.16,4.7619,1422.64,7.9
f2798e2e-3753-439d-bdb2-54e654e6184c,West Bengal,Howrah,Normal,Female,Electronics,3933.06,3,2123.85,13923.03,2025-04-12,20:59:53,Cash,11799.18,4.7619,663.0,7.6
6e9c26b8-a9ea-44cf-86c0-57ecf05f2cfe,Karnataka,Bengaluru,Member,Female,Groceries,9486.5,5,8537.85,55970.35,2023-07-16,08:41:42,Debit Card,47432.5,4.7619,2665.25,9.9
52d84bc9-7393-44ed-a14c-f6505e0c5ea8,Karnataka,Bengaluru,Normal,Female,Health & Beauty,13424.26,3,7249.1,47521.88,2023-12-12,11:33:13,Debit Card,40272.78,4.7619,2262.94,3.6
d5dee0f8-e3af-43cb-bb26-b3501b0de050,Rajasthan,Jaipur,Member,Male,Home & Kitchen,17822.47,7,22456.31,147213.6,2025-01-22,02:32:21,Credit Card,124757.29000000001,4.7619,7010.16,9.1
1f89ee18-60b9-49de-ae94-fdc9e4f3043f,Punjab,Ludhiana,Normal,Male,Fashion,13329.07,3,7197.7,47184.91,2023-12-14,21:33:24,UPI,39987.21,4.7619,2246.9,7.3
611a51e1-42b0-440c-a2b6-9d567dcd72cd,Gujarat,Ahmedabad,Member,Male,Groceries,10096.64,5,9086.98,59570.18,2024-11-18,18:48:37,Credit Card,50483.2,4.7619,2836.67,2.6
3d8ef715-4b5a-4950-b5d1-6c778c9f3917,West Bengal,Kolkata,Normal,Female,Electronics,4226.41,3,2282.26,14961.49,2024-11-06,12:52:20,Cash,12679.23,4.7619,712.45,7.4
6c294e67-1c9e-4ed9-9f4a-de4e464970eb,West Bengal,Kolkata,Member,Male,Groceries,16754.01,8,24125.77,158157.85,2025-01-15,22:35:39,Debit Card,134032.08,4.7619,7531.32,9.1
75d872ca-dc47-4592-ab56-e12fa38ade8e,Maharashtra,Mumbai,Normal,Female,Fashion,16330.48,7,20576.4,134889.76,2025-04-04,11:52:05,UPI,114313.36,4.7619,6423.32,2.4
43c19662-8059-42d0-8c5e-ff1e706e2c01,Karnataka,Mysuru,Member,Male,Fashion,16668.12,4,12001.05,78673.53,2024-08-12,04:03:25,Debit Card,66672.48,4.7619,3746.35,5.0
6a89698e-a821-48e2-a2e6-aee6cc06027b,Karnataka,Bengaluru,Member,Male,Groceries,8947.08,8,12883.8,84460.44,2023-12-08,13:52:15,Credit Card,71576.64,4.7619,4021.92,9.1
cf6c23b7-3d8a-4d57-b6cc-cd353c6545ee,Madhya Pradesh,Bhopal,Normal,Male,Groceries,7999.35,1,1439.88,9439.23,2025-04-01,13:21:06,Debit Card,7999.35,4.7619,449.49,6.8
e8d963f2-a7c2-4ac2-9efc-413f3f6ac6c4,Delhi,New Delhi,Normal,Male,Electronics,9564.61,7,12051.41,79003.68,2024-09-21,18:49:24,Credit Card,66952.27,4.7619,3762.08,1.8
9b33a3f9-bf8e-4889-94cc-22f447b9e52d,Delhi,New Delhi,Member,Female,Fashion,9685.26,1,1743.35,11428.61,2024-02-13,16:54:27,Cash,9685.26,4.7619,544.22,6.9
d182453e-db3e-42cf-a552-019c3009375f,Rajasthan,Jaipur,Member,Male,Groceries,5633.44,2,2028.04,13294.92,2023-12-09,00:54:47,Debit Card,11266.88,4.7619,633.09,4.9
9275cb2a-f151-4b1b-a83a-f3501e0de201,Delhi,New Delhi,Normal,Male,Fashion,2001.41,1,360.25,2361.66,2024-03-15,02:32:25,Cash,2001.41,4.7619,112.46,1.2
f5af40f5-1cd3-45ae-bdcd-e20679eed1bd,Tamil Nadu,Chennai,Normal,Male,Home & Kitchen,12711.16,2,4576.02,29998.34,2025-04-29,10:55:37,Debit Card,25422.32,4.7619,1428.49,1.0
a64b4d7a-324c-4678-9a44-5b44c7d465df,Rajasthan,Jaipur,Member,Male,Groceries,15833.81,8,22800.69,149471.17,2025-06-28,18:55:19,Cash,126670.48,4.7619,7117.67,3.2
a603a990-f328-423a-875c-47050236c0fc,Rajasthan,Jaipur,Normal,Male,Health & Beauty,2721.7,1,489.91,3211.61,2024-07-28,18:58:15,Debit Card,2721.7,4.7619,152.93,2.0
c55bc0cb-bb0b-4228-a6db-b087f2200326,Rajasthan,Jodhpur,Normal,Female,Fashion,19185.18,8,27626.66,181108.1,2023-08-07,01:19:23,Cash,153481.44,4.7619,8624.19,6.2
b81cf82c-8e49-4ec4-95c6-008fdd4bfa84,Madhya Pradesh,Indore,Member,Female,Fashion,19359.06,3,10453.89,68531.07,2024-07-08,23:39:58,UPI,58077.18000000001,4.7619,3263.38,2.1
9395358f-631a-45c0-998d-c37e5cfaf000,Delhi,New Delhi,Member,Female,Health & Beauty,9214.12,3,4975.62,32617.98,2024-05-30,11:22:32,Cash,27642.36,4.7619,1553.24,3.4
5130068e-4ebe-42a3-866c-65425c4fa648,Madhya Pradesh,Indore,Member,Female,Home & Kitchen,9423.51,8,13569.85,88957.93,2025-01-01,21:15:39,UPI,75388.08,4.7619,4236.09,2.1
eff496a3-e66a-4648-b094-1cc21bc601b5,Madhya Pradesh,Bhopal,Normal,Male,Fashion,9747.54,8,14036.46,92016.78,2024-09-09,04:38:37,UPI,77980.32,4.7619,4381.75,2.2
364d15b0-8c88-4f9a-a436-e21e868b98a9,West Bengal,Howrah,Member,Male,Health & Beauty,872.84,1,157.11,1029.95,2024-06-05,19:34:18,Credit Card,872.84,4.7619,49.05,4.8
a843e798-b34b-4cf1-b920-08511c585c45,Delhi,New Delhi,Member,Female,Groceries,14576.19,6,15742.29,103199.43,2025-05-04,21:23:58,UPI,87457.14,4.7619,4914.25,7.0
8896c29c-cf44-467e-8e87-d9f28b430f6d,Maharashtra,Nagpur,Member,Male,Health & Beauty,3022.22,4,2176.0,14264.88,2024-11-11,00:07:38,Cash,12088.88,4.7619,679.28,3.3
e93b95c3-33c1-45a5-872d-3035200e0938,Punjab,Amritsar,Member,Male,Fashion,9491.15,4,6833.63,44798.23,2025-03-15,11:07:20,UPI,37964.6,4.7619,2133.25,4.5
9b9c29dc-a168-4d23-8c97-0bf375d61cf5,Delhi,New Delhi,Member,Female,Electronics,18456.72,7,23255.47,152452.51,2025-07-06,06:42:24,UPI,129197.04000000001,4.7619,7259.64,1.5
51d343f2-fee5-4efd-8346-9f4cb84d8380,West Bengal,Howrah,Normal,Female,Electronics,14972.31,6,16170.09,106003.95,2024-05-08,15:44:18,UPI,89833.86,4.7619,5047.8,8.2
7b8fdea5-dc32-4376-ba51-ed954d878211,Madhya Pradesh,Indore,Normal,Male,Groceries,225.17,8,324.24,2125.6,2023-11-24,19:44:09,Cash,1801.36,4.7619,101.22,3.7
b4b8ea9d-56eb-4c28-9fcd-67b3f1df2c91,West Bengal,Kolkata,Member,Female,Electronics,12531.05,1,2255.59,14786.64,2023-08-02,15:14:25,UPI,12531.05,4.7619,704.13,4.2
41a57009-9203-4b89-b350-93477c308244,Maharashtra,Mumbai,Normal,Female,Electronics,9364.94,5,8428.45,55253.15,2025-02-05,23:48:04,Credit Card,46824.700000000004,4.7619,2631.1,9.4
83b5acae-ac06-4d47-961c-6fef112a84aa,Punjab,Amritsar,Member,Male,Groceries,15085.0,6,16291.8,106801.8,2025-03-05,02:42:34,UPI,90510.0,4.7619,5085.79,7.2
5c48b674-655c-4d51-ad8b-16e6db356bd9,Tamil Nadu,Coimbatore,Member,Female,Fashion,19095.32,7,24060.1,157727.34,2025-01-12,09:28:53,Debit Card,133667.24,4.7619,7510.82,1.2
07d13a18-51dc-4e21-8646-27b2454baee6,Maharashtra,Pune,Member,Female,Groceries,18214.97,10,32786.95,214936.65,2024-03-15,19:30:29,Credit Card,182149.7,4.7619,10235.07,5.3
6eb00897-e3b4-4658-8ed1-90caabced747,Uttar Pradesh,Lucknow,Normal,Female,Home & Kitchen,15229.96,8,21931.14,143770.82,2023-12-06,17:54:41,Cash,121839.68,4.7619,6846.22,9.7
d9db1536-988c-4243-89f3-80a4b50b1ddb,West Bengal,Howrah,Normal,Male,Groceries,7637.71,6,8248.73,54074.99,2023-07-29,18:28:03,Debit Card,45826.26,4.7619,2575.0,1.6
c6837be6-f371-4038-9c87-0ed901addb4e,Tamil Nadu,Chennai,Member,Female,Health & Beauty,7213.25,7,9088.69,59581.44,2025-03-30,06:21:30,UPI,50492.75,4.7619,2837.21,7.9
914d3c69-b8bf-4a9d-9717-7d4b02fcd031,Punjab,Amritsar,Normal,Male,Health & Beauty,11464.54,8,16508.94,108225.26,2025-05-09,21:53:59,Debit Card,91716.32,4.7619,5153.58,9.3
70ec288b-574b-4677-a659-8e380d07fc72,Tamil Nadu,Coimbatore,Member,Female,Health & Beauty,13157.26,10,23683.07,155255.67,2024-04-21,19:59:37,Debit Card,131572.6,4.7619,7393.12,2.1
c7c23bee-1b57-4f72-bdb4-d64be1ab18ed,West Bengal,Howrah,Member,Male,Fashion,8166.8,5,7350.12,48184.12,2023-12-27,00:01:02,UPI,40834.0,4.7619,2294.48,9.0
70dd1562-e101-49ed-aaef-5149f08990a9,Uttar Pradesh,Kanpur,Member,Male,Health & Beauty,17068.4,7,21506.18,140984.98,2024-02-29,18:22:02,UPI,119478.80000000002,4.7619,6713.56,3.3
b4b0a2dd-8c94-4bce-9baf-879bb200908a,Uttar Pradesh,Kanpur,Member,Female,Health & Beauty,7964.4,9,12902.33,84581.93,2025-01-24,15:44:40,UPI,71679.59999999999,4.7619,4027.71,4.2
554f0caa-bc04-4b98-879c-4159253d4050,Rajasthan,Jodhpur,Normal,Female,Electronics,13249.54,5,11924.59,78172.29,2023-10-09,06:36:44,Cash,66247.70000000001,4.7619,3722.49,4.0
7b3459b4-bc3c-4062-9fe1-6a5d9bd68fb9,Gujarat,Ahmedabad,Normal,Male,Electronics,7679.91,3,4147.15,27186.88,2025-07-07,20:08:49,Cash,23039.73,4.7619,1294.61,6.0
e3581e68-3129-4d02-af9f-53dd1c0932f8,Rajasthan,Jaipur,Normal,Female,Fashion,725.35,1,130.56,855.91,2025-01-12,01:53:33,UPI,725.35,4.7619,40.76,1.5
acf2bec2-1f9d-40f9-a415-fa0df962a944,Gujarat,Surat,Member,Female,Fashion,14811.06,10,26659.91,174770.51,2025-02-16,18:01:17,UPI,148110.6,4.7619,8322.4,4.7
f8ccdbd8-0a9d-4448-9e9a-a9b70bf5d27f,Delhi,New Delhi,Member,Male,Groceries,6039.45,3,3261.3,21379.65,2025-03-29,04:30:35,Cash,18118.35,4.7619,1018.08,3.9
36c87916-ca2a-47f4-82bb-81cdfab5cbd8,Madhya Pradesh,Indore,Normal,Male,Home & Kitchen,11581.04,9,18761.28,122990.64,2023-08-12,15:20:50,UPI,104229.36000000002,4.7619,5856.69,5.2
15deb860-27a3-4f1c-b6ac-5580b3431e6b,Delhi,New Delhi,Member,Female,Health & Beauty,13700.78,8,19729.12,129335.36,2023-12-30,21:32:41,Debit Card,109606.24,4.7619,6158.82,8.5
6b669b48-7069-4935-a937-826f5f1e4fd9,Uttar Pradesh,Lucknow,Normal,Male,Groceries,10530.47,9,17059.36,111833.59,2025-03-27,23:28:47,UPI,94774.23,4.7619,5325.4,4.4
c946d842-aef9-4cc0-8492-d8656519633a,Maharashtra,Mumbai,Member,Male,Electronics,14184.01,3,7659.37,50211.4,2025-04-30,01:52:24,Debit Card,42552.03,4.7619,2391.02,3.6
0e27ecef-e07b-4ae3-8daf-ea3e7e8102c2,West Bengal,Kolkata,Member,Male,Electronics,10111.04,10,18199.87,119310.27,2024-12-24,07:53:59,Credit Card,101110.40000000001,4.7619,5681.44,5.6
ab38d740-6bd6-46ad-9a90-e72479140317,Madhya Pradesh,Indore,Normal,Female,Groceries,3691.93,6,3987.28,26138.86,2023-09-22,02:05:07,Credit Card,22151.579999999998,4.7619,1244.71,5.6
83409dd9-e8a6-4b78-8e3d-d104d09e3700,Madhya Pradesh,Indore,Member,Female,Home & Kitchen,5990.48,4,4313.15,28275.07,2025-02-22,20:24:37,Cash,23961.92,4.7619,1346.43,7.6
e7c0d405-3e0c-42a7-949c-68b68472eb83,Tamil Nadu,Chennai,Member,Female,Home & Kitchen,13853.82,1,2493.69,16347.51,2025-03-27,14:47:17,Debit Card,13853.82,4.7619,778.45,6.5
3f99168d-7f13-43d8-a71f-23b937653d36,Maharashtra,Mumbai,Normal,Male,Fashion,11089.34,1,1996.08,13085.42,2023-10-16,14:50:39,Credit Card,11089.34,4.7619,623.11,3.7
56e3d0a4-000c-4f9d-b97b-2994cb10de60,Rajasthan,Jaipur,Normal,Female,Home & Kitchen,13467.99,2,4848.48,31784.46,2023-08-16,23:36:05,Debit Card,26935.98,4.7619,1513.54,9.8
9ffe7f5e-8207-4e30-bb1a-9775fc776948,Karnataka,Mysuru,Normal,Female,Health & Beauty,19005.15,9,30788.34,201834.69,2025-03-29,04:52:17,UPI,171046.35,4.7619,9611.17,7.6
01c5e8af-7a81-4d95-b0c7-9947ca9b3d25,West Bengal,Kolkata,Member,Male,Home & Kitchen,539.14,9,873.41,5725.67,2023-12-21,23:26:35,Debit Card,4852.26,4.7619,272.65,8.6
a82071d4-0364-4085-907f-9dc7341e402a,Karnataka,Bengaluru,Normal,Female,Electronics,13951.96,5,12556.76,82316.56,2023-09-08,16:32:47,UPI,69759.79999999999,4.7619,3919.83,6.8
5e882da0-98e6-4845-bfcd-ed6fcd7ae06e,Tamil Nadu,Chennai,Normal,Female,Electronics,13121.87,1,2361.94,15483.81,2024-12-12,02:28:37,Debit Card,13121.87,4.7619,737.32,7.2
9394214e-eda5-4b06-afd7-c636aa87a771,Rajasthan,Jodhpur,Normal,Female,Health & Beauty,1090.91,8,1570.91,10298.19,2024-06-11,15:17:48,UPI,8727.28,4.7619,490.39,9.8
cb0d5fd7-0f05-444c-ac4c-80a446a21778,Tamil Nadu,Chennai,Member,Male,Health & Beauty,8204.87,8,11815.01,77453.97,2025-07-07,03:25:17,Debit Card,65638.96,4.7619,3688.28,5.0
3966c007-01d4-4850-b2c6-90e6058706ec,Delhi,New Delhi,Normal,Male,Groceries,12049.78,3,6506.88,42656.22,2023-12-15,19:34:54,UPI,36149.340000000004,4.7619,2031.25,8.4
cbc88edf-02d0-4b59-bd50-24f3ed3ab8c8,Karnataka,Mysuru,Member,Female,Health & Beauty,6514.74,6,7035.92,46124.36,2024-03-04,21:08:31,Debit Card,39088.44,4.7619,2196.4,5.1
0e8c181d-854c-4b7e-a37c-1472f5792735,Maharashtra,Mumbai,Normal,Male,Fashion,11055.2,9,17909.42,117406.22,2024-04-02,06:43:19,Debit Card,99496.8,4.7619,5590.77,4.1
7ab660ea-9752-41e2-9374-c5d2cad3cfb8,Maharashtra,Mumbai,Member,Female,Home & Kitchen,10093.45,6,10900.93,71461.63,2024-01-23,04:04:46,Debit Card,60560.700000000004,4.7619,3402.93,3.2
c3cc4961-24dc-4bbe-9bf9-5df54fc9eabf,Uttar Pradesh,Varanasi,Normal,Female,Fashion,6840.62,2,2462.62,16143.86,2025-03-03,09:07:35,UPI,13681.24,4.7619,768.75,8.9
